ID,paperTitle,year,publisher,citationCount
W4392912258,Pedestrian Collision Avoidance in Autonomous Vehicles: A Review,2024,Computers,8
W4406269831,Survey of Autonomous Vehicles’ Collision Avoidance Algorithms,2025,Sensors,6
W4399418563,Performance Study of Object Tracking with Multiple Kalman Filters in Autonomous Driving Systems,2024,ACM SIGAda Ada Letters,0
