ID,publisher,publishedCount,avgCitation
S4363607701,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),3,16.666666666666668
S4363608458,2021 International Conference on 3D Vision (3DV),1,8.0
